Site.name,Site.ID,Site.Code,Depth,Reef.type,Photo Name,Anemone,Corallimorph,Bare rock,Acropora,Bleached Acropora,Bleached Coral,Colourful bleaching,Coral,Sponge,Halimeda,Other Algae,Turf,Crustose coralline algae,Rubble,Sand,Soft Coral,Dead Standing Coral,Other live,Diseased coral,Shadow,Tape,Wand,Sum.excl.TWS
Olhuveli reef,OR,2022_OR_10m,10m,Inner,OR_10m_Rep2_05.jpg,0,0,13.3,6.7,0,0,0,60,0,0,0,0,0,3.3,13.3,0,3.3,0,0,0,0,0,99.9
Olhuveli reef,OR,2022_OR_10m,10m,Inner,OR_10m_Rep2_06.jpg,0,0,0,23.3,0,0,0,13.3,0,3.3,0,0,0,36.7,23.3,0,0,0,0,0,0,0,99.9
Olhuveli reef,OR,2022_OR_10m,10m,Inner,OR_10m_Rep2_07.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100
Olhuveli reef,OR,2022_OR_10m,10m,Inner,OR_10m_Rep2_08.jpg,0,0,3.3,0,0,0,0,3.3,0,0,0,0,0,3.3,90,0,0,0,0,0,0,0,99.9
Olhuveli reef,OR,2022_OR_10m,10m,Inner,OR_10m_Rep2_09.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100
Olhuveli reef,OR,2022_OR_10m,10m,Inner,OR_10m_Rep2_10.jpg,0,0,0,6.7,0,0,0,20,0,0,0,0,0,0,70,0,3.3,0,0,0,0,0,100
Olhuveli reef,OR,2022_OR_5m,5m,Inner,OR_5m_Rep1_01.jpg,0,0,46.7,3.3,0,0,0,23.3,0,0,0,0,0,3.3,23.3,0,0,0,0,0,0,0,99.9
Olhuveli reef,OR,2022_OR_5m,5m,Inner,OR_5m_Rep1_02.jpg,0,0,23.3,26.7,0,0,0,10,0,0,0,0,0,0,40,0,0,0,0,0,0,0,100
Olhuveli reef,OR,2022_OR_5m,5m,Inner,OR_5m_Rep1_03.jpg,0,0,10,23.3,0,0,0,43.3,0,0,0,0,0,16.7,6.7,0,0,0,0,0,0,0,100
Olhuveli reef,OR,2022_OR_5m,5m,Inner,OR_5m_Rep1_04.jpg,0,0,16.7,23.3,0,0,0,0,0,0,0,0,0,30,30,0,0,0,0,0,0,0,100
Olhuveli reef,OR,2022_OR_5m,5m,Inner,OR_5m_Rep1_05.jpg,0,0,6.9,0,0,0,0,0,0,0,0,0,0,51.7,37.9,0,3.4,0,0,3.3,0,0,99.9
Olhuveli reef,OR,2022_OR_5m,5m,Inner,OR_5m_Rep1_06.jpg,0,0,0,24.1,0,0,0,34.5,0,0,0,0,0,13.8,27.6,0,0,0,0,0,3.3,0,100
Olhuveli reef,OR,2022_OR_5m,5m,Inner,OR_5m_Rep1_07.jpg,0,0,16.7,10,0,0,0,0,0,0,0,0,0,10,63.3,0,0,0,0,0,0,0,100
Olhuveli reef,OR,2022_OR_5m,5m,Inner,OR_5m_Rep1_08.jpg,0,0,55.2,3.4,0,0,0,6.9,0,0,0,10.3,0,0,24.1,0,0,0,0,0,3.3,0,99.9
Olhuveli reef,OR,2022_OR_5m,5m,Inner,OR_5m_Rep1_09.jpg,0,0,0,0,0,0,0,20,0,0,0,0,0,0,80,0,0,0,0,0,0,0,100
Olhuveli reef,OR,2022_OR_5m,5m,Inner,OR_5m_Rep1_10.jpg,0,0,13.8,0,0,0,0,72.4,0,0,0,6.9,0,0,6.9,0,0,0,0,3.3,0,0,100
Olhuveli reef,OR,2022_OR_5m,5m,Inner,OR_5m_Rep2_01.jpg,0,0,70,0,0,0,0,16.7,0,6.7,0,0,0,6.7,0,0,0,0,0,0,0,0,100.1
Olhuveli reef,OR,2022_OR_5m,5m,Inner,OR_5m_Rep2_02.jpg,0,0,23.3,0,0,0,0,13.3,3.3,0,0,0,0,56.7,0,0,3.3,0,0,0,0,0,99.9
Olhuveli reef,OR,2022_OR_5m,5m,Inner,OR_5m_Rep2_03.jpg,0,0,40,16.7,0,0,0,20,20,0,0,0,0,0,0,0,3.3,0,0,0,0,0,100
Olhuveli reef,OR,2022_OR_5m,5m,Inner,OR_5m_Rep2_04.jpg,0,0,43.3,10,0,0,0,40,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,100
Olhuveli reef,OR,2022_OR_5m,5m,Inner,OR_5m_Rep2_05.jpg,0,0,23.3,0,0,0,0,50,26.7,0,0,0,0,0,0,0,0,0,0,0,0,0,100
Olhuveli reef,OR,2022_OR_5m,5m,Inner,OR_5m_Rep2_06.jpg,0,0,13.3,3.3,0,0,0,0,3.3,0,0,0,0,76.7,3.3,0,0,0,0,0,0,0,99.9
Olhuveli reef,OR,2022_OR_5m,5m,Inner,OR_5m_Rep2_07.jpg,0,0,16.7,10,0,0,0,6.7,0,0,0,0,0,53.3,3.3,0,10,0,0,0,0,0,100
Olhuveli reef,OR,2022_OR_5m,5m,Inner,OR_5m_Rep2_08.jpg,0,0,13.3,3.3,0,0,0,10,6.7,6.7,0,0,0,26.7,30,0,0,3.3,0,0,0,0,100
Olhuveli reef,OR,2022_OR_5m,5m,Inner,OR_5m_Rep2_09.jpg,0,0,23.3,10,0,0,0,13.3,0,0,0,0,0,33.3,10,0,10,0,0,0,0,0,99.9
Olhuveli reef,OR,2022_OR_5m,5m,Inner,OR_5m_Rep2_10.jpg,0,0,24.1,0,0,0,0,3.4,0,0,0,0,0,62.1,10.3,0,0,0,0,0,3.3,0,99.9
Raha Inside,RI,2022_RI_10m,10m,Inner,RI_10m_Rep1_01.jpg,0,0,6.7,13.3,0,0,0,40,0,0,0,0,0,13.3,3.3,0,23.3,0,0,0,0,0,99.9
Raha Inside,RI,2022_RI_10m,10m,Inner,RI_10m_Rep1_02.jpg,0,0,0,3.3,0,0,0,30,0,0,0,0,0,6.7,60,0,0,0,0,0,0,0,100
Raha Inside,RI,2022_RI_10m,10m,Inner,RI_10m_Rep1_03.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100
Raha Inside,RI,2022_RI_10m,10m,Inner,RI_10m_Rep1_04.jpg,0,0,0,0,0,0,0,96.7,0,0,0,0,0,3.3,0,0,0,0,0,0,0,0,100
Raha Inside,RI,2022_RI_10m,10m,Inner,RI_10m_Rep1_05.jpg,0,0,13.3,0,0,0,0,3.3,0,0,0,0,0,0,83.3,0,0,0,0,0,0,0,99.9
Raha Inside,RI,2022_RI_10m,10m,Inner,RI_10m_Rep1_06.jpg,0,0,0,35.7,0,0,0,7.1,0,0,0,0,0,3.6,50,0,3.6,0,0,0,6.7,0,100
Raha Inside,RI,2022_RI_10m,10m,Inner,RI_10m_Rep1_07.jpg,0,0,16.7,33.3,0,0,0,30,3.3,0,0,0,0,3.3,13.3,0,0,0,0,0,0,0,99.9
Raha Inside,RI,2022_RI_10m,10m,Inner,RI_10m_Rep1_08.jpg,0,0,40,16.7,0,0,0,13.3,3.3,0,0,0,0,6.7,10,0,10,0,0,0,0,0,100
Raha Inside,RI,2022_RI_10m,10m,Inner,RI_10m_Rep1_09.jpg,0,0,6.7,13.3,0,0,0,30,0,0,0,0,0,23.3,13.3,0,13.3,0,0,0,0,0,99.9
Raha Inside,RI,2022_RI_10m,10m,Inner,RI_10m_Rep1_10.jpg,0,0,20,23.3,0,0,0,26.7,0,0,0,0,0,16.7,10,0,3.3,0,0,0,0,0,100
Raha Inside,RI,2022_RI_10m,10m,Inner,RI_10m_Rep2_01.jpg,0,0,0,76.7,3.3,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,100
Raha Inside,RI,2022_RI_10m,10m,Inner,RI_10m_Rep2_02.jpg,0,0,16.7,26.7,13.3,0,0,33.3,6.7,0,0,0,0,0,0,0,3.3,0,0,0,0,0,100
Raha Inside,RI,2022_RI_10m,10m,Inner,RI_10m_Rep2_03.jpg,0,0,13.8,17.2,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,3.3,0,0,100
Raha Inside,RI,2022_RI_10m,10m,Inner,RI_10m_Rep2_04.jpg,0,0,20,16.7,0,0,0,53.3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,100
Raha Inside,RI,2022_RI_10m,10m,Inner,RI_10m_Rep2_05.jpg,0,0,6.9,13.8,0,0,0,37.9,34.5,0,0,0,3.4,3.4,0,0,0,0,0,3.3,0,0,99.9
Raha Inside,RI,2022_RI_10m,10m,Inner,RI_10m_Rep2_06.jpg,0,0,20.7,17.2,0,0,0,37.9,10.3,0,0,0,0,6.9,0,0,6.9,0,0,0,3.3,0,99.9
Raha Inside,RI,2022_RI_10m,10m,Inner,RI_10m_Rep2_07.jpg,0,0,20,10,0,0,0,46.7,0,0,0,0,0,13.3,0,0,10,0,0,0,0,0,100
Raha Inside,RI,2022_RI_10m,10m,Inner,RI_10m_Rep2_08.jpg,0,0,10,43.3,0,0,0,20,3.3,0,0,0,0,20,3.3,0,0,0,0,0,0,0,99.9
Raha Inside,RI,2022_RI_10m,10m,Inner,RI_10m_Rep2_09.jpg,0,0,20,40,0,0,0,30,3.3,0,0,0,0,3.3,0,0,3.3,0,0,0,0,0,99.9
Raha Inside,RI,2022_RI_10m,10m,Inner,RI_10m_Rep2_10.jpg,0,0,33.3,0,0,0,0,53.3,10,0,0,0,0,0,0,0,3.3,0,0,0,0,0,99.9
Raha Inside,RI,2022_RI_5m,5m,Inner,RI_5m_Rep1_01.jpg,0,0,3.3,23.3,0,0,0,60,0,0,0,0,0,0,10,0,3.3,0,0,0,0,0,99.9
Raha Inside,RI,2022_RI_5m,5m,Inner,RI_5m_Rep1_02.jpg,0,0,0,16.7,0,0,0,3.3,0,0,0,0,0,26.7,33.3,0,20,0,0,0,0,0,100
Raha Inside,RI,2022_RI_5m,5m,Inner,RI_5m_Rep1_03.jpg,0,0,0,0,0,0,0,6.7,0,0,0,0,0,16.7,76.7,0,0,0,0,0,0,0,100.1
Raha Inside,RI,2022_RI_5m,5m,Inner,RI_5m_Rep1_04.jpg,0,0,16.7,10,0,0,0,53.3,3.3,0,0,0,0,16.7,0,0,0,0,0,0,0,0,100
Raha Inside,RI,2022_RI_5m,5m,Inner,RI_5m_Rep1_05.jpg,0,0,26.7,3.3,0,0,0,30,0,0,0,0,0,26.7,0,0,13.3,0,0,0,0,0,100
Raha Inside,RI,2022_RI_5m,5m,Inner,RI_5m_Rep1_06.jpg,0,0,6.7,0,0,0,0,16.7,0,0,0,0,0,33.3,30,0,13.3,0,0,0,0,0,100
Raha Inside,RI,2022_RI_5m,5m,Inner,RI_5m_Rep1_07.jpg,0,0,3.3,3.3,0,0,0,30,0,0,0,0,0,16.7,33.3,0,13.3,0,0,0,0,0,99.9
Raha Inside,RI,2022_RI_5m,5m,Inner,RI_5m_Rep1_08.jpg,0,0,10,23.3,0,0,0,13.3,6.7,0,0,0,0,20,16.7,0,10,0,0,0,0,0,100
Raha Inside,RI,2022_RI_5m,5m,Inner,RI_5m_Rep1_09.jpg,0,0,40,16.7,0,0,0,13.3,0,0,0,0,0,16.7,10,0,3.3,0,0,0,0,0,100
Raha Inside,RI,2022_RI_5m,5m,Inner,RI_5m_Rep1_10.jpg,0,0,0,13.3,0,0,0,16.7,0,0,0,0,0,56.7,13.3,0,0,0,0,0,0,0,100
Raha Inside,RI,2022_RI_5m,5m,Inner,RI_5m_Rep2_01.jpg,0,0,26.7,0,0,0,0,36.7,0,0,0,0,0,3.3,30,0,3.3,0,0,0,0,0,100
Raha Inside,RI,2022_RI_5m,5m,Inner,RI_5m_Rep2_02.jpg,0,0,0,0,0,0,0,6.7,0,0,0,0,0,23.3,70,0,0,0,0,0,0,0,100
Raha Inside,RI,2022_RI_5m,5m,Inner,RI_5m_Rep2_03.jpg,0,0,13.3,23.3,0,0,0,23.3,0,0,0,0,0,10,20,0,10,0,0,0,0,0,99.9
Raha Inside,RI,2022_RI_5m,5m,Inner,RI_5m_Rep2_04.jpg,0,0,10,30,0,0,0,26.7,3.3,0,0,0,0,26.7,3.3,0,0,0,0,0,0,0,100
Raha Inside,RI,2022_RI_5m,5m,Inner,RI_5m_Rep2_05.jpg,0,0,16.7,26.7,0,0,0,30,6.7,0,0,0,0,6.7,0,0,13.3,0,0,0,0,0,100.1
Raha Inside,RI,2022_RI_5m,5m,Inner,RI_5m_Rep2_06.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,36.7,13.3,0,50,0,0,0,0,0,100
Raha Inside,RI,2022_RI_5m,5m,Inner,RI_5m_Rep2_07.jpg,0,0,0,13.3,0,0,0,46.7,0,0,0,0,0,6.7,33.3,0,0,0,0,0,0,0,100
Raha Inside,RI,2022_RI_5m,5m,Inner,RI_5m_Rep2_08.jpg,0,0,3.3,0,0,0,0,43.3,0,0,0,0,0,23.3,23.3,0,6.7,0,0,0,0,0,99.9
Raha Inside,RI,2022_RI_5m,5m,Inner,RI_5m_Rep2_09.jpg,0,0,3.3,3.3,0,0,0,56.7,3.3,0,0,0,0,23.3,10,0,0,0,0,0,0,0,99.9
Raha Inside,RI,2022_RI_5m,5m,Inner,RI_5m_Rep2_10.jpg,0,0,46.7,0,0,0,0,30,0,0,0,0,0,23.3,0,0,0,0,0,0,0,0,100
Vadinolhu kandu,VK,2022_VK_10m,10m,Channel,VK_10m_Rep1_01.jpg,0,0,26.7,0,0,0,0,46.7,0,6.7,0,10,3.3,0,0,0,6.7,0,0,0,0,0,100.1
Vadinolhu kandu,VK,2022_VK_10m,10m,Channel,VK_10m_Rep1_02.jpg,0,0,20.7,0,0,0,0,55.2,0,10.3,0,0,3.4,3.4,0,0,6.9,0,0,3.3,0,0,99.9
Vadinolhu kandu,VK,2022_VK_10m,10m,Channel,VK_10m_Rep1_03.jpg,0,0,50,0,0,0,0,43.3,0,3.3,0,0,0,3.3,0,0,0,0,0,0,0,0,99.9
Vadinolhu kandu,VK,2022_VK_10m,10m,Channel,VK_10m_Rep1_04.jpg,0,0,34.5,0,0,0,0,27.6,3.4,24.1,0,0,0,10.3,0,0,0,0,0,3.3,0,0,99.9
Vadinolhu kandu,VK,2022_VK_10m,10m,Channel,VK_10m_Rep1_05.jpg,0,0,36.7,0,0,0,0,3.3,0,46.7,0,0,0,13.3,0,0,0,0,0,0,0,0,100
Vadinolhu kandu,VK,2022_VK_10m,10m,Channel,VK_10m_Rep1_06.jpg,0,0,43.3,0,0,0,0,36.7,0,20,0,0,0,0,0,0,0,0,0,0,0,0,100
Vadinolhu kandu,VK,2022_VK_10m,10m,Channel,VK_10m_Rep1_07.jpg,0,0,6.7,0,0,0,0,80,0,0,0,0,0,13.3,0,0,0,0,0,0,0,0,100
Vadinolhu kandu,VK,2022_VK_10m,10m,Channel,VK_10m_Rep1_08.jpg,0,0,51.7,0,0,0,0,37.9,0,10.3,0,0,0,0,0,0,0,0,0,3.3,0,0,99.9
Vadinolhu kandu,VK,2022_VK_10m,10m,Channel,VK_10m_Rep1_09.jpg,0,0,66.7,0,0,0,0,20,0,13.3,0,0,0,0,0,0,0,0,0,0,0,0,100
Vadinolhu kandu,VK,2022_VK_10m,10m,Channel,VK_10m_Rep1_10.jpg,0,0,33.3,0,0,0,0,40,0,16.7,0,0,0,10,0,0,0,0,0,0,0,0,100
Vadinolhu kandu,VK,2022_VK_10m,10m,Channel,VK_10m_Rep2_01.jpg,0,0,31,0,0,0,0,20.7,0,48.3,0,0,0,0,0,0,0,0,0,0,3.3,0,100
Vadinolhu kandu,VK,2022_VK_10m,10m,Channel,VK_10m_Rep2_02.jpg,0,0,44.8,0,0,0,0,27.6,0,27.6,0,0,0,0,0,0,0,0,0,0,3.3,0,100
Vadinolhu kandu,VK,2022_VK_10m,10m,Channel,VK_10m_Rep2_03.jpg,0,0,46.7,0,0,0,0,43.3,0,3.3,0,0,3.3,3.3,0,0,0,0,0,0,0,0,99.9
Vadinolhu kandu,VK,2022_VK_10m,10m,Channel,VK_10m_Rep2_04.jpg,0,0,30,0,0,0,0,56.7,0,10,0,0,0,3.3,0,0,0,0,0,0,0,0,100
Vadinolhu kandu,VK,2022_VK_10m,10m,Channel,VK_10m_Rep2_05.jpg,0,0,36.7,0,0,0,0,40,0,13.3,0,0,0,10,0,0,0,0,0,0,0,0,100
Vadinolhu kandu,VK,2022_VK_10m,10m,Channel,VK_10m_Rep2_06.jpg,0,0,10,0,0,0,0,30,0,26.7,0,0,0,33.3,0,0,0,0,0,0,0,0,100
Vadinolhu kandu,VK,2022_VK_10m,10m,Channel,VK_10m_Rep2_07.jpg,0,0,33.3,0,0,0,0,46.7,0,10,0,0,0,6.7,0,0,3.3,0,0,0,0,0,100
Vadinolhu kandu,VK,2022_VK_10m,10m,Channel,VK_10m_Rep2_08.jpg,0,0,35.7,0,0,0,0,25,0,25,0,0,0,14.3,0,0,0,0,0,6.7,0,0,100
Vadinolhu kandu,VK,2022_VK_10m,10m,Channel,VK_10m_Rep2_09.jpg,0,0,50,0,0,0,0,23.3,0,10,0,0,0,16.7,0,0,0,0,0,0,0,0,100
Vadinolhu kandu,VK,2022_VK_10m,10m,Channel,VK_10m_Rep2_10.jpg,0,0,48.3,0,0,0,0,34.5,6.9,6.9,0,0,0,3.4,0,0,0,0,0,0,3.3,0,100
Vadinolhu kandu,VK,2022_VK_15m,15m,Channel,VK_15m_Rep1_01.jpg,0,0,51.7,0,0,0,0,17.2,0,10.3,0,3.4,0,17.2,0,0,0,0,0,3.3,0,0,99.8
Vadinolhu kandu,VK,2022_VK_15m,15m,Channel,VK_15m_Rep1_02.jpg,0,0,51.9,0,0,0,0,11.1,3.7,18.5,0,0,0,14.8,0,0,0,0,0,6.7,3.3,0,100
Vadinolhu kandu,VK,2022_VK_15m,15m,Channel,VK_15m_Rep1_03.jpg,0,0,27.6,0,0,0,0,3.4,0,48.3,0,0,0,20.7,0,0,0,0,0,0,3.3,0,100
Vadinolhu kandu,VK,2022_VK_15m,15m,Channel,VK_15m_Rep1_04.jpg,0,0,40,0,0,0,0,10,10,6.7,0,0,0,33.3,0,0,0,0,0,0,0,0,100
Vadinolhu kandu,VK,2022_VK_15m,15m,Channel,VK_15m_Rep1_05.jpg,0,0,55.2,0,0,0,0,20.7,13.8,6.9,0,0,0,3.4,0,0,0,0,0,0,3.3,0,100
Vadinolhu kandu,VK,2022_VK_15m,15m,Channel,VK_15m_Rep1_06.jpg,0,0,58.6,0,0,0,0,6.9,0,6.9,0,0,0,27.6,0,0,0,0,0,3.3,0,0,100
Vadinolhu kandu,VK,2022_VK_15m,15m,Channel,VK_15m_Rep1_07.jpg,0,0,61.5,0,0,0,0,3.8,7.7,15.4,0,0,0,11.5,0,0,0,0,0,13.3,0,0,99.9
Vadinolhu kandu,VK,2022_VK_15m,15m,Channel,VK_15m_Rep1_08.jpg,0,0,50,0,0,0,0,30,16.7,0,0,0,0,0,0,0,0,3.3,0,0,0,0,100
Vadinolhu kandu,VK,2022_VK_15m,15m,Channel,VK_15m_Rep1_09.jpg,0,0,60.7,0,0,0,0,7.1,17.9,0,0,0,0,14.3,0,0,0,0,0,6.7,0,0,100
Vadinolhu kandu,VK,2022_VK_15m,15m,Channel,VK_15m_Rep1_10.jpg,0,0,17.9,0,0,0,0,3.6,14.3,28.6,0,0,0,35.7,0,0,0,0,0,0,6.7,0,100.1
Vadinolhu kandu,VK,2022_VK_15m,15m,Channel,VK_15m_Rep2_01.jpg,0,0,44.8,0,0,0,0,24.1,6.9,3.4,0,0,0,20.7,0,0,0,0,0,0,3.3,0,99.9
Vadinolhu kandu,VK,2022_VK_15m,15m,Channel,VK_15m_Rep2_02.jpg,0,0,72.4,0,0,0,0,10.3,6.9,6.9,0,0,0,3.4,0,0,0,0,0,3.3,0,0,99.9
Vadinolhu kandu,VK,2022_VK_15m,15m,Channel,VK_15m_Rep2_03.jpg,0,0,83.3,0,0,0,0,10,3.3,0,0,0,0,3.3,0,0,0,0,0,0,0,0,99.9
Vadinolhu kandu,VK,2022_VK_15m,15m,Channel,VK_15m_Rep2_04.jpg,0,0,53.3,0,0,0,0,13.3,0,20,0,0,0,13.3,0,0,0,0,0,0,0,0,99.9
Vadinolhu kandu,VK,2022_VK_15m,15m,Channel,VK_15m_Rep2_05.jpg,0,0,76.7,0,0,0,0,10,0,0,0,0,0,13.3,0,0,0,0,0,0,0,0,100
Vadinolhu kandu,VK,2022_VK_15m,15m,Channel,VK_15m_Rep2_06.jpg,0,0,25,0,0,0,0,17.9,14.3,14.3,0,0,0,28.6,0,0,0,0,0,6.7,0,0,100.1
Vadinolhu kandu,VK,2022_VK_15m,15m,Channel,VK_15m_Rep2_07.jpg,0,0,62.1,0,0,0,0,6.9,10.3,17.2,0,3.4,0,0,0,0,0,0,0,0,3.3,0,99.9
Vadinolhu kandu,VK,2022_VK_15m,15m,Channel,VK_15m_Rep2_08.jpg,0,0,40,0,0,0,0,10,16.7,13.3,0,0,0,20,0,0,0,0,0,0,0,0,100
Vadinolhu kandu,VK,2022_VK_15m,15m,Channel,VK_15m_Rep2_09.jpg,0,0,33.3,0,0,0,0,23.3,10,16.7,0,0,0,16.7,0,0,0,0,0,0,0,0,100
Vadinolhu kandu,VK,2022_VK_15m,15m,Channel,VK_15m_Rep2_10.jpg,0,0,50,0,0,0,0,10,3.3,3.3,0,0,0,33.3,0,0,0,0,0,0,0,0,99.9
Hithadhoo inside,HI,2022_HI_10m,10m,Inner,HI_10m_Rep1_01.jpg,0,0,46.7,10,0,0,0,26.7,16.7,0,0,0,0,0,0,0,0,0,0,0,0,0,100
Hithadhoo inside,HI,2022_HI_10m,10m,Inner,HI_10m_Rep1_02.jpg,0,0,70,0,0,0,0,20,6.7,0,0,0,0,0,0,0,3.3,0,0,0,0,0,100
Hithadhoo inside,HI,2022_HI_10m,10m,Inner,HI_10m_Rep1_03.jpg,0,0,60,0,0,0,0,16.7,13.3,0,0,0,0,6.7,0,0,0,3.3,0,0,0,0,100
Hithadhoo inside,HI,2022_HI_10m,10m,Inner,HI_10m_Rep1_04.jpg,0,0,76.7,0,0,0,0,0,10,0,0,0,0,13.3,0,0,0,0,0,0,0,0,100
Hithadhoo inside,HI,2022_HI_10m,10m,Inner,HI_10m_Rep1_05.jpg,0,0,43.3,0,0,0,0,16.7,6.7,0,0,0,0,26.7,6.7,0,0,0,0,0,0,0,100
Hithadhoo inside,HI,2022_HI_10m,10m,Inner,HI_10m_Rep1_06.jpg,0,0,60.7,0,0,0,0,32.1,0,0,0,0,0,0,7.1,0,0,0,0,6.7,0,0,100
Hithadhoo inside,HI,2022_HI_10m,10m,Inner,HI_10m_Rep1_07.jpg,0,0,76,0,0,0,0,8,4,0,0,0,0,12,0,0,0,0,0,10,6.7,0,100
Hithadhoo inside,HI,2022_HI_10m,10m,Inner,HI_10m_Rep1_08.jpg,0,0,80,0,0,0,0,13.3,3.3,0,0,0,3.3,0,0,0,0,0,0,0,0,0,100
Hithadhoo inside,HI,2022_HI_10m,10m,Inner,HI_10m_Rep1_09.jpg,0,0,73.3,3.3,0,0,0,23.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
Hithadhoo inside,HI,2022_HI_10m,10m,Inner,HI_10m_Rep1_10.jpg,0,0,50,0,0,0,0,43.3,3.3,0,0,0,0,3.3,0,0,0,0,0,0,0,0,100
Hithadhoo inside,HI,2022_HI_10m,10m,Inner,HI_10m_Rep2_01.jpg,0,0,50,0,0,0,0,26.7,0,0,0,0,13.3,6.7,0,0,3.3,0,0,0,0,0,100
Hithadhoo inside,HI,2022_HI_10m,10m,Inner,HI_10m_Rep2_02.jpg,0,0,51.7,0,0,0,0,41.4,6.9,0,0,0,0,0,0,0,0,0,0,3.3,0,0,100
Hithadhoo inside,HI,2022_HI_10m,10m,Inner,HI_10m_Rep2_03.jpg,0,0,66.7,0,0,0,0,10,0,0,0,0,0,20,3.3,0,0,0,0,0,0,0,100
Hithadhoo inside,HI,2022_HI_10m,10m,Inner,HI_10m_Rep2_04.jpg,0,0,56.7,0,0,0,0,23.3,0,0,0,0,0,10,10,0,0,0,0,0,0,0,100
Hithadhoo inside,HI,2022_HI_10m,10m,Inner,HI_10m_Rep2_05.jpg,0,0,41.4,0,0,0,0,17.2,13.8,0,0,0,3.4,24.1,0,0,0,0,0,3.3,0,0,100
Hithadhoo inside,HI,2022_HI_10m,10m,Inner,HI_10m_Rep2_06.jpg,0,0,40,0,0,0,0,30,0,0,0,0,3.3,16.7,10,0,0,0,0,0,0,0,100
Hithadhoo inside,HI,2022_HI_10m,10m,Inner,HI_10m_Rep2_07.jpg,0,0,30,0,0,0,0,16.7,0,0,0,0,0,43.3,10,0,0,0,0,0,0,0,100
Hithadhoo inside,HI,2022_HI_10m,10m,Inner,HI_10m_Rep2_08.jpg,0,0,63.3,0,0,0,0,20,16.7,0,0,0,0,0,0,0,0,0,0,0,0,0,100
Hithadhoo inside,HI,2022_HI_10m,10m,Inner,HI_10m_Rep2_09.jpg,0,0,85.7,0,0,0,0,14.3,0,0,0,0,0,0,0,0,0,0,0,3.3,3.3,0,100
Hithadhoo inside,HI,2022_HI_10m,10m,Inner,HI_10m_Rep2_10.jpg,0,0,63.3,0,0,0,0,3.3,0,0,0,0,0,30,3.3,0,0,0,0,0,0,0,100
Hithadhoo inside,HI,2022_HI_5m,5m,Inner,OI_5m_Rep1_01.jpg,0,0,83.3,0,0,0,0,13.3,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,99.9
Hithadhoo inside,HI,2022_HI_5m,5m,Inner,OI_5m_Rep1_02.jpg,0,0,70,6.7,0,0,0,3.3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,100
Hithadhoo inside,HI,2022_HI_5m,5m,Inner,OI_5m_Rep1_03.jpg,0,0,63.3,0,0,0,0,6.7,6.7,0,0,0,0,23.3,0,0,0,0,0,0,0,0,100
Hithadhoo inside,HI,2022_HI_5m,5m,Inner,OI_5m_Rep1_04.jpg,0,0,44.8,0,0,0,0,3.4,0,0,0,0,0,48.3,0,0,3.4,0,0,0,3.3,0,99.9
Hithadhoo inside,HI,2022_HI_5m,5m,Inner,OI_5m_Rep1_05.jpg,0,0,69,6.9,0,0,0,0,10.3,0,0,0,0,0,0,0,13.8,0,0,0,3.3,0,100
Hithadhoo inside,HI,2022_HI_5m,5m,Inner,OI_5m_Rep1_06.jpg,0,0,50,20,0,0,0,0,23.3,0,0,0,0,6.7,0,0,0,0,0,0,0,0,100
Hithadhoo inside,HI,2022_HI_5m,5m,Inner,OI_5m_Rep1_07.jpg,0,0,73.3,0,0,0,0,16.7,0,0,0,0,0,6.7,0,0,0,3.3,0,0,0,0,100
Hithadhoo inside,HI,2022_HI_5m,5m,Inner,OI_5m_Rep1_08.jpg,0,0,63.3,6.7,0,0,0,6.7,20,0,0,0,0,3.3,0,0,0,0,0,0,0,0,100
Hithadhoo inside,HI,2022_HI_5m,5m,Inner,OI_5m_Rep1_09.jpg,0,0,40,0,0,0,0,10,23.3,0,0,0,0,26.7,0,0,0,0,0,0,0,0,100
Hithadhoo inside,HI,2022_HI_5m,5m,Inner,OI_5m_Rep1_10.jpg,0,0,36.7,26.7,0,0,0,10,13.3,0,0,0,0,10,0,0,3.3,0,0,0,0,0,100
Hithadhoo inside,HI,2022_HI_5m,5m,Inner,OI_5m_Rep2_01.jpg,0,0,53.3,20,0,0,0,13.3,13.3,0,0,0,0,0,0,0,0,0,0,0,0,0,99.9
Hithadhoo inside,HI,2022_HI_5m,5m,Inner,OI_5m_Rep2_02.jpg,0,0,66.7,3.3,0,0,0,20,0,0,0,0,0,0,0,0,10,0,0,0,0,0,100
Hithadhoo inside,HI,2022_HI_5m,5m,Inner,OI_5m_Rep2_03.jpg,0,0,70,0,0,0,0,0,10,0,0,0,0,16.7,0,0,3.3,0,0,0,0,0,100
